実施年,地域規模,学校番号,性別,正答数_国,正答数_算,正誤_国_01,正誤_国_02,正誤_国_03,正誤_国_04,正誤_国_05,正誤_国_06,正誤_国_07,正誤_国_08,正誤_国_09,正誤_国_10,正誤_国_11,正誤_国_12,正誤_国_13,正誤_国_14,正誤_算_01,正誤_算_02,正誤_算_03,正誤_算_04,正誤_算_05,正誤_算_06,正誤_算_07,正誤_算_08,正誤_算_09,正誤_算_10,正誤_算_11,正誤_算_12,正誤_算_13,正誤_算_14,正誤_算_15,正誤_算_16,児童質問回答_001,児童質問回答_002,児童質問回答_003,児童質問回答_004,児童質問回答_005,児童質問回答_016,児童質問回答_017,児童質問回答_018,児童質問回答_019,児童質問回答_023,児童質問回答_024,児童質問回答_025,児童質問回答_036,児童質問回答_037,児童質問回答_048,児童質問回答_049,児童質問回答_050,児童質問回答_056,児童質問回答_057,児童質問回答_058
2024,2,100526,1,5,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,6,3,2,2,1,1,3,4,2,2,2,2,2,2,2,1,1
2024,3,106007,1,2,5,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,3,3,2,2,2,1,2,2,1,2,2,1,2,1,2,1,2
2024,1,110254,2,5,4,2,2,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,2,2,3,1,1,2,1,1,2,4,1,2,1,3,1,2,1,1,1
2024,2,100328,1,2,4,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,5,2,1,1,1,2,2,4,2,2,2,2,1,1,3,2,1
2024,3,112468,1,4,7,1,2,2,2,2,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,1,2,2,6,1,2,2,2,1,1,4,3,3,3,2,2,2,1,2,2
2024,1,104595,2,7,6,1,2,2,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,3,5,4,2,3,1,2,1,4,3,3,3,3,2,3,2,1,3
2024,3,101417,1,6,7,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,2,5,1,4,1,1,2,1,4,2,1,3,2,1,1,1,1,2
2024,3,108150,2,6,4,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,3,2,4,4,1,2,2,2,1,4,1,2,2,2,1,2,2,1,2
2024,3,112969,1,4,9,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,3,2,2,5,1,4,3,2,2,2,4,3,3,4,3,2,3,4,2,3
2024,1,107636,2,9,6,1,1,1,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,3,2,2,4,2,2,2,1,1,2,4,1,3,2,2,1,3,2,1,2
2024,3,101557,2,7,4,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,3,1,1,3,2,1,1,1,3,2,3,2,2,3,2,2,3,2,1,2
2024,3,108789,1,6,3,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,2,2,1,1,1,4,2,2,2,2,2,2,4,2,2
2024,4,116059,1,5,5,2,2,2,2,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,3,1,2,1,1,2,3,1,2,1,4,2,2,2,2,3,2,3,1,3
2024,1,113273,1,5,6,2,2,2,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,1,1,2,1,1,2,2,2,1,1,2,2,1,2,1,6,4,2,3,3,1,1,1,2,3,3,4,4,4,2,2,3
2024,1,116943,1,4,6,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1,2,1,3,1,1,1,4,3,2,2,1,2,2,4,4,4
2024,2,112451,1,6,6,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,4,3,3,6,5,3,2,4,4,1,4,1,3,2,1,2,3,2,2,4
2024,2,115295,2,10,5,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,2,6,3,2,3,1,2,1,4,4,3,3,3,4,3,3,1,2
2024,1,106614,2,8,3,2,1,2,1,1,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,5,5,4,3,2,2,2,2,2,1,2,2,1,1,2,1,1
2024,2,118374,2,9,7,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,6,2,1,2,1,2,1,4,2,1,1,3,1,1,1,1,1
2024,3,101209,1,3,5,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,6,3,2,3,1,1,1,4,3,1,1,2,2,2,4,2,3
2024,3,104517,1,2,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,5,5,1,3,1,2,1,4,3,3,4,3,3,3,3,2,2
2024,3,113191,1,3,8,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2,1,3,2,6,1,2,3,1,1,1,4,2,3,3,2,2,2,1,1,2
2024,3,114668,1,5,7,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,3,3,5,6,2,1,1,2,3,4,2,2,2,2,3,2,3,2,2
2024,3,100515,2,5,9,2,2,1,1,2,1,2,2,1,2,2,1,2,2,1,1,2,2,1,1,2,1,2,1,2,2,1,1,1,2,2,2,1,4,3,1,2,1,1,3,4,1,3,2,3,1,2,3,2,2
2024,1,110352,1,7,0,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,5,1,1,2,1,1,1,4,2,3,3,3,1,2,3,1,2
2024,4,101990,1,5,8,1,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,3,4,1,1,1,1,2,4,2,1,1,2,1,2,2,1,1
2024,1,101257,2,6,1,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,6,1,1,4,1,1,2,4,2,3,2,3,1,3,4,1,3
2024,4,113184,1,5,6,2,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,3,4,3,3,2,2,2,1,4,3,2,3,3,2,3,3,1,3
2024,2,109835,1,7,7,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,4,5,1,1,1,1,3,3,1,1,1,1,1,2,2,1,2
2024,2,115730,1,4,6,2,1,1,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,3,2,6,1,2,2,2,2,1,4,2,2,2,3,2,2,4,2,4
2024,1,112053,1,5,7,2,2,2,1,2,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,4,3,3,2,4,3,3,4,2,3,2,2,1,1,3,1,2
2024,1,106506,1,4,11,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,5,4,1,1,2,2,1,4,2,2,2,2,2,2,2,2,2
2024,1,108171,2,6,2,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,5,4,1,2,1,1,1,3,2,2,2,2,1,2,2,2,2
2024,3,110618,1,4,4,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,3,1,2,1,1,1,4,2,1,1,2,1,1,2,1,1
2024,4,105902,1,3,5,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,3,3,5,1,4,2,4,3,1,4,3,4,4,4,4,4,4,4,4
2024,1,100083,1,7,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,1,4,3,1,1,1,2,3,1,2,1,1,3,1,2,2,1,2
2024,3,117852,2,8,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,6,6,1,2,3,1,1,4,2,3,2,3,1,2,3,1,2
2024,3,100167,1,4,4,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,5,3,4,2,1,1,3,4,2,2,2,4,2,2,4,2,3
2024,2,110361,2,2,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,2,1,2,2,6,1,2,3,2,1,1,4,2,2,3,3,1,3,3,1,4
2024,3,102862,2,1,7,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,4,1,5,3,2,1,1,2,3,4,3,3,2,2,1,2,1,1,1
2024,3,113396,2,7,2,2,2,2,1,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,4,1,1,2,2,1,1,4,2,2,2,2,2,2,2,2,2
2024,1,117525,1,6,7,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,1,1,2,3,3,4,1,2,1,1,1,4,1,2,2,2,1,3,1,1,2
2024,2,103605,1,6,7,2,2,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,5,4,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
2024,2,108871,1,6,3,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,3,3,4,4,3,3,2,2,1,4,1,2,3,2,1,2,3,2,3
2024,2,107857,1,4,5,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,3,1,5,1,1,1,2,2,1,4,3,3,3,4,1,3,4,2,2
2024,3,111794,1,3,3,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,4,1,2,1,1,2,1,2,1,4,2,3,2,2,2,2,2,2,2
2024,2,101624,1,5,7,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,4,3,2,2,3,2,2,4,2,2,1,2,1,2,3,1,2
2024,1,117098,1,7,7,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,1,1,3,1,1,1,1,1,4,1,2,2,2,1,1,2,1,2
2024,4,101822,1,4,6,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,3,3,1,3,3,1,3,1,2,2,3,2,2,2,4,2,3,1,2,2
2024,2,103528,1,6,7,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2,3,2,2,3,2,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1
2024,2,112417,2,11,5,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,4,2,3,3,1,2,1,4,1,3,3,4,1,3,1,1,1
2024,1,113114,2,3,6,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,2,2,1,2,2,2,1,1,1,5,2,2,2,1,2,1,4,2,2,2,2,2,1,2,1,1
2024,3,108781,2,1,10,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,1,3,1,2,5,5,1,3,1,1,1,4,2,2,3,2,1,3,2,1,2
2024,1,114302,1,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,3,6,1,2,3,1,2,1,4,2,3,3,2,2,2,2,2,1
2024,3,110197,1,9,6,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,6,1,3,3,2,2,3,4,3,3,3,3,3,3,2,3,2
2024,3,102603,2,5,8,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,1,2,1,3,2,2,4,4,1,1,1,2,1,3,1,2,1,1,1,1,4,1,2
2024,1,110603,2,5,9,2,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,5,4,2,2,1,1,1,4,2,1,1,3,2,2,2,1,2
2024,2,100373,1,3,8,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,2,2,6,3,2,2,2,2,1,4,2,2,2,3,1,2,2,1,2
2024,3,110492,1,2,7,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,4,4,1,1,2,1,2,3,2,2,2,2,1,1,2,2,1
2024,1,117856,1,5,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,4,1,3,2,1,3,1,4,1,2,1,4,2,2,4,1,3
2024,3,105897,1,5,9,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,5,4,1,1,1,1,2,4,2,2,2,2,1,1,2,1,3
2024,2,111673,2,6,8,1,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,1,1,1,5,4,3,4,1,2,2,4,3,3,3,3,1,2,3,1,3
2024,3,113716,2,0,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,3,1,4,4,1,1,2,4,2,1,1,3,1,1,1,1,1
2024,2,110684,1,4,6,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,3,2,3,2,3,2,1,1,3,4,2,3,2,4,3,3,2,2,2
2024,3,110665,2,7,6,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,1,1,1,1,5,1,1,3,1,1,1,4,1,3,1,1,1,1,4,2,4
2024,2,115591,1,6,6,2,1,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,1,1,2,1,5,5,1,2,1,1,1,3,1,2,2,2,1,1,3,2,2
2024,1,105652,2,7,8,1,2,2,1,1,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,6,1,2,4,1,2,1,4,1,2,2,4,1,1,4,1,1
2024,4,111280,2,4,7,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,2,2,2,1,2,2,2,3,4,4,3,4,2,2,2,2,1,4,2,2,2,2,1,3,4,1,4
2024,2,113966,2,6,8,1,1,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,1,1,2,2,3,2,1,3,4,2,1,2,2,1,3,1,2,1,2,2,2,4,2,3
2024,4,114600,2,8,8,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,3,4,1,1,1,1,2,4,1,1,1,1,1,1,2,1,2
2024,2,102873,1,4,3,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,3,3,2,2,1,4,2,2,3,4,2,2,4,1,3
2024,1,107392,1,7,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,5,1,2,2,1,1,3,4,2,2,1,2,1,2,3,1,3
2024,1,101517,1,2,9,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,5,2,2,2,2,2,1,4,2,2,2,3,2,2,3,2,2
2024,1,107290,2,4,8,2,1,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,3,3,5,3,2,3,2,2,3,4,3,3,3,4,2,2,4,2,3
2024,2,111304,2,7,4,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,3,1,2,1,1,1,2,4,1,2,3,2,4,2,2,1,1
2024,1,104384,1,1,10,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2,1,2,5,2,2,1,2,3,2,1,2,1,2,1,1,4,2,2
2024,2,109082,2,9,6,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,6,1,1,3,1,1,2,4,2,1,3,4,2,2,1,1,1
2024,3,115851,1,7,3,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,4,1,6,1,4,2,1,3,1,4,3,3,4,4,3,4,4,3,4
2024,1,109772,1,7,3,1,1,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,1,1,3,5,2,3,2,1,2,1,1,1,1,3,2,3,2,3,3
2024,3,100593,2,6,5,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,4,2,2,6,1,2,2,1,1,1,4,2,3,3,1,1,1,1,1,1
2024,2,108623,1,5,5,2,1,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,5,4,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1
2024,3,114324,2,6,6,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,1,1,1,6,3,1,2,1,2,1,4,1,2,1,2,1,1,3,1,3
2024,3,113034,1,5,9,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,2,2,3,4,2,2,1,1,3,2,2,2,3,2,1,2,2,1,2
2024,3,103334,2,8,6,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,1,2,2,2,1,3,2,5,2,3,3,3,1,2,4,4,2,3,4,1,2,4,1,2
2024,3,100985,2,6,7,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,1,2,2,1,3,3,6,1,3,3,1,2,1,4,3,3,3,4,3,3,4,2,4
2024,2,103967,2,9,7,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,5,1,2,2,1,1,3,4,1,2,2,1,1,1,2,1,2
2024,2,118095,1,1,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,1,2,2,1,3,3,6,5,2,2,2,2,2,4,2,2,2,1,1,1,3,1,2
2024,4,103210,1,3,5,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,5,1,1,1,1,1,3,4,1,1,1,2,1,1,1,2,1
2024,4,104649,1,5,4,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,1,4,2,1,2,1,2,1,4,3,3,3,3,2,2,3,2,3
2024,2,101518,1,4,8,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,2,5,2,1,1,1,2,3,2,1,2,2,1,2,1,1,2
2024,4,110527,1,3,9,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,4,4,6,3,2,3,1,3,1,4,2,2,2,3,2,3,3,2,3
2024,2,100834,2,6,6,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,1,4,4,1,2,2,1,1,4,1,1,1,2,1,1,3,1,1
2024,2,117915,2,7,4,1,2,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,2,4,2,2,2,3,2,3,1,1,3
2024,3,109767,2,7,8,2,1,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,1,2,2,4,3,2,2,2,3,2,4,2,1,2,2,1,2,1,1,1
2024,2,103417,2,8,7,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,2,3,3,1,4,4,2,2,1,2,1,4,2,3,3,2,2,2,3,1,3
2024,2,100598,1,2,7,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,2,2,4,3,2,3,1,2,1,4,2,2,2,2,2,2,3,1,3
2024,3,100682,1,3,3,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,4,3,1,1,1,1,2,4,1,2,2,1,1,2,3,1,3
2024,1,108340,1,4,6,2,1,2,2,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,4,2,1,3,2,3,1,4,2,1,1,3,2,2,2,3,2
2024,1,115499,2,10,5,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,4,3,6,1,2,1,1,1,3,4,1,2,2,3,2,4,4,3,3
2024,1,100553,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,4,5,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1
2024,2,100891,1,4,7,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,1,2,1,2,1,2,2,2,1,2,2,1,1,1,3,2,3,2,3,1,1,4,3,2,2,3,2,3,4,1,2
2024,3,110633,1,6,8,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,1,1,1,4,1,2,2,2,1,2,3,1,2
2024,2,117100,2,5,3,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,3,4,3,4,3,3,2,1,4,3,3,3,3,2,4,4,2,4
2024,1,108632,2,9,6,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,5,3,1,2,1,1,2,3,2,2,2,2,1,2,3,1,2
2024,3,109000,1,7,7,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,2,1,2,1,2,2,1,1,2,2,4,3,2,4,4,1,3,1,2,1,4,2,2,2,3,2,2,4,3,3
2024,1,108915,2,3,0,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,5,1,3,1,1,3,2,4,2,2,3,3,2,3,2,1,2
2024,3,100985,1,4,4,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,4,4,1,1,4,4,4,4,3,4,4,4,4,4,1,4,1,1,2
2024,3,115405,1,5,9,1,2,2,2,2,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,1,1,1,6,2,3,2,3,3,3,4,1,1,1,3,1,2,4,1,2
2024,2,106492,2,7,5,2,1,2,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,1,1,5,3,2,2,3,2,3,4,2,1,1,2,2,2,4,2,4
2024,1,108592,2,7,5,1,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,4,6,1,2,2,2,1,3,2,2,2,3,2,3,2,3,3
2024,1,110315,2,7,6,2,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,1,3,2,1,1,1,1,2,4,1,2,1,3,2,2,2,2,2
2024,1,114268,1,4,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,5,3,1,2,1,1,1,4,2,3,3,2,1,2,3,1,2
2024,3,110458,2,6,7,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,3,1,4,5,1,2,1,1,3,1,1,2,1,2,1,1,1,1,1
2024,3,102498,2,2,7,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,3,3,5,1,2,2,1,2,1,4,2,3,2,2,2,1,3,1,2
2024,2,100433,1,6,5,2,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,1,4,2,1,2,1,2,2,4,2,2,3,4,2,3,4,1,3
2024,4,104943,2,3,6,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,3,1,1,6,2,2,1,2,1,4,2,2,2,2,2,2,2,1,1
2024,3,108967,1,7,5,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,4,4,4,4,1,4,4,1,2,2,4,2,3,3,4,2,4,2,2,3
2024,1,100895,2,9,3,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,6,1,2,2,1,2,1,4,2,2,2,2,2,2,2,2,2
